"Id";"TweetId";"Text";"StartIndex";"EndIndex";"EntityTypeCode";"Url";"ExpandedUrl";"DisplayUrl";"Name";"ScreenName";"UserOrMediaId";"MediaUrl";"MediaUrlHttps";"MediaType";"MediaSize"
90;3080935331336192;"http://bbc.in/bnWeCF";34;54;2;"http://bbc.in/bnWeCF";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bnWeCF";"";"";0;"";"";"";""
91;3080994559102977;"http://bbc.in/bnWeCF";48;68;2;"http://bbc.in/bnWeCF";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bnWeCF";"";"";0;"";"";"";""
92;3080994559102977;"BBCSport";3;12;3;"";"";"";"BBC Sport";"BBCSport";110379542;"";"";"";""
93;2913330121408513;"http://nyti.ms/cWRlhE";47;68;2;"http://nyti.ms/cWRlhE";"http://www.nytimes.com/2010/11/12/technology/12valley.html?src=twt&twt=nytimestech";"http://nyti.ms/cWRlhE";"";"";0;"";"";"";""
94;3081182048686080;"http://nyti.ms/cWRlhE";64;85;2;"http://nyti.ms/cWRlhE";"http://www.nytimes.com/2010/11/12/technology/12valley.html?src=twt&twt=nytimestech";"http://nyti.ms/cWRlhE";"";"";0;"";"";"";""
95;3081182048686080;"nytimestech";3;15;3;"";"";"";"NYTimes Technology";"nytimestech";19661363;"";"";"";""
97;3081212960710656;"http://bbc.in/c13bJa";48;68;2;"http://bbc.in/c13bJa";"http://www.bbc.co.uk/news/world-africa-11743454?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/c13bJa";"";"";0;"";"";"";""
98;3081212960710656;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
99;3081209705926656;"http://bbc.in/cNhMGj";32;52;2;"http://bbc.in/cNhMGj";"http://www.bbc.co.uk/news/health-11741350?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cNhMGj";"";"";0;"";"";"";""
100;3081276705734656;"http://bbc.in/cNhMGj";47;67;2;"http://bbc.in/cNhMGj";"http://www.bbc.co.uk/news/health-11741350?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cNhMGj";"";"";0;"";"";"";""
101;3081276705734656;"bbchealth";3;13;3;"";"";"";"BBC Health";"bbchealth";621543;"";"";"";""
103;3081382548996096;"http://bbc.in/9kmBDX";47;67;2;"http://bbc.in/9kmBDX";"http://www.bbc.co.uk/news/entertainment-arts-11741823?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9kmBDX";"";"";0;"";"";"";""
104;3081382548996096;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
105;3080891165315072;"http://on.cnn.com/9UCl0U";67;91;2;"http://on.cnn.com/9UCl0U";"http://www.cnn.com/videos/";"http://on.cnn.com/9UCl0U";"";"";0;"";"";"";""
106;3081870749208576;"http://on.cnn.com/9UCl0U";80;104;2;"http://on.cnn.com/9UCl0U";"http://www.cnn.com/videos/";"http://on.cnn.com/9UCl0U";"";"";0;"";"";"";""
107;3081870749208576;"CNNLive";3;11;3;"";"";"";"CNN Live";"CNNLive";9245812;"";"";"";""
111;3082583885742081;"http://on.cnn.com/cE45GW";84;108;2;"http://on.cnn.com/cE45GW";"http://www.cnn.com/2010/SHOWBIZ/11/12/garfield.ill.timed.comic/index.html";"http://on.cnn.com/cE45GW";"";"";0;"";"";"";""
112;3082583885742081;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
113;3082583885742081;"Veterans";57;66;4;"";"";"";"";"";0;"";"";"";""
114;3082583885742081;"comic";71;77;4;"";"";"";"";"";0;"";"";"";""
115;3034602767650816;"http://on.cnn.com/9wY3dk";63;87;2;"http://on.cnn.com/9wY3dk";"http://www.cnn.com/2010/POLITICS/11/12/obama.tax.cuts/index.html";"http://on.cnn.com/9wY3dk";"";"";0;"";"";"";""
116;3034602767650816;"G";3;5;4;"";"";"";"";"";0;"";"";"";""
117;3034602767650816;"Obama";22;28;4;"";"";"";"";"";0;"";"";"";""
118;3034602767650816;"tax";53;57;4;"";"";"";"";"";0;"";"";"";""
119;3083107687211008;"http://on.cnn.com/9wY3dk";75;99;2;"http://on.cnn.com/9wY3dk";"http://www.cnn.com/2010/POLITICS/11/12/obama.tax.cuts/index.html";"http://on.cnn.com/9wY3dk";"";"";0;"";"";"";""
120;3083107687211008;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
121;3083107687211008;"G";15;17;4;"";"";"";"";"";0;"";"";"";""
122;3083107687211008;"Obama";34;40;4;"";"";"";"";"";0;"";"";"";""
123;3083107687211008;"tax";65;69;4;"";"";"";"";"";0;"";"";"";""
124;3082425005510656;"http://bbc.in/b6FFYc";31;51;2;"http://bbc.in/b6FFYc";"http://www.bbc.co.uk/news/uk-politics-11741834?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/b6FFYc";"";"";0;"";"";"";""
125;3083213689851904;"http://bbc.in/b6FFYc";44;64;2;"http://bbc.in/b6FFYc";"http://www.bbc.co.uk/news/uk-politics-11741834?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/b6FFYc";"";"";0;"";"";"";""
126;3083213689851904;"BBCNews";3;11;3;"";"";"";"BBC News";"BBCNews";612473;"";"";"";""
127;3066645090148353;"http://bbc.in/9YcJOk";34;54;2;"http://bbc.in/9YcJOk";"http://www.bbc.co.uk/news/uk-wales-11744469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9YcJOk";"";"";0;"";"";"";""
128;3083232316755969;"http://bbc.in/9YcJOk";47;67;2;"http://bbc.in/9YcJOk";"http://www.bbc.co.uk/news/uk-wales-11744469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9YcJOk";"";"";0;"";"";"";""
129;3083232316755969;"BBCNews";3;11;3;"";"";"";"BBC News";"BBCNews";612473;"";"";"";""
131;3084133194530816;"http://nyti.ms/9Sndzv";49;70;2;"http://nyti.ms/9Sndzv";"http://www.nytimes.com/aponline/2010/11/12/world/asia/AP-AS-Myanmar-Election.html?src=twt&twt=nytimes";"http://nyti.ms/9Sndzv";"";"";0;"";"";"";""
132;3084133194530816;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
133;3084582995890176;"http://bbc.in/cDlQIL";34;54;2;"http://bbc.in/cDlQIL";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cDlQIL";"";"";0;"";"";"";""
134;3084958721638402;"http://bbc.in/cDlQIL";48;68;2;"http://bbc.in/cDlQIL";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cDlQIL";"";"";0;"";"";"";""
135;3084958721638402;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
136;3084578017255424;"http://bbc.in/bujkyf";32;52;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
137;3084969991737344;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
138;3084969991737344;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
140;3085259923001344;"http://bbc.in/cDlQIL";48;68;2;"http://bbc.in/cDlQIL";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cDlQIL";"";"";0;"";"";"";""
141;3085259923001344;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
143;3085427279929344;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
144;3085427279929344;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
146;3085646012874752;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
147;3085646012874752;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
149;3086358994227200;"http://bbc.in/bujkyf";46;66;2;"http://bbc.in/bujkyf";"http://www.bbc.co.uk/news/entertainment-arts-11741555?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bujkyf";"";"";0;"";"";"";""
150;3086358994227200;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
151;3087141089316864;"http://bit.ly/dvurnE";109;129;2;"http://bit.ly/dvurnE";"http://crooksandliars.com/heather/morning-joe-panel-trashes-uk-student-prote?utm_source=twitterfeed&utm_medium=twitter";"http://bit.ly/dvurnE";"";"";0;"";"";"";""
152;3087141089316864;"BBCWorld";0;9;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
153;3087141089316864;"JoeNBC";20;27;3;"";"";"";"Joe Scarborough";"JoeNBC";21619519;"";"";"";""
154;3087141089316864;"cspanwj";130;138;3;"";"";"";"Washington Journal";"cspanwj";15923226;"";"";"";""
155;2968593272672256;"http://nyti.ms/asRbqe";51;72;2;"http://nyti.ms/asRbqe";"http://www.nytimes.com/2010/11/12/nyregion/12soho.html?src=twt&twt=nytimes";"http://nyti.ms/asRbqe";"";"";0;"";"";"";""
156;3087587849801728;"http://nyti.ms/asRbqe";64;85;2;"http://nyti.ms/asRbqe";"http://www.nytimes.com/2010/11/12/nyregion/12soho.html?src=twt&twt=nytimes";"http://nyti.ms/asRbqe";"";"";0;"";"";"";""
157;3087587849801728;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
158;2916292675772416;"http://nyti.ms/9A2IQa";48;69;2;"http://nyti.ms/9A2IQa";"http://www.nytimes.com/2010/11/12/us/politics/12fiscal.html?src=twt&twt=nytimes";"http://nyti.ms/9A2IQa";"";"";0;"";"";"";""
159;3087747560509440;"http://nyti.ms/9A2IQa";61;82;2;"http://nyti.ms/9A2IQa";"http://www.nytimes.com/2010/11/12/us/politics/12fiscal.html?src=twt&twt=nytimes";"http://nyti.ms/9A2IQa";"";"";0;"";"";"";""
160;3087747560509440;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
161;3073626253295616;"http://nyti.ms/9I57Or";49;70;2;"http://nyti.ms/9I57Or";"http://thelede.blogs.nytimes.com/2010/11/12/video-from-myanmar-shows-pro-democracy-activists/?src=twt&twt=thelede";"http://nyti.ms/9I57Or";"";"";0;"";"";"";""
162;3087760172777472;"http://nyti.ms/9I57Or";62;83;2;"http://nyti.ms/9I57Or";"http://thelede.blogs.nytimes.com/2010/11/12/video-from-myanmar-shows-pro-democracy-activists/?src=twt&twt=thelede";"http://nyti.ms/9I57Or";"";"";0;"";"";"";""
163;3087760172777472;"thelede";3;11;3;"";"";"";"NYTimes The Lede";"thelede";14434011;"";"";"";""
164;2906794116517888;"http://nyti.ms/dBAkDZ";47;68;2;"http://nyti.ms/dBAkDZ";"http://www.nytimes.com/2010/11/12/technology/12valley.html?src=twt&twt=nytimes";"http://nyti.ms/dBAkDZ";"";"";0;"";"";"";""
165;3087878124998656;"http://nyti.ms/dBAkDZ";60;81;2;"http://nyti.ms/dBAkDZ";"http://www.nytimes.com/2010/11/12/technology/12valley.html?src=twt&twt=nytimes";"http://nyti.ms/dBAkDZ";"";"";0;"";"";"";""
166;3087878124998656;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
168;3088048145309696;"http://on.cnn.com/9UCl0U";80;104;2;"http://on.cnn.com/9UCl0U";"http://www.cnn.com/videos/";"http://on.cnn.com/9UCl0U";"";"";0;"";"";"";""
169;3088048145309696;"CNNLive";3;11;3;"";"";"";"CNN Live";"CNNLive";9245812;"";"";"";""
171;3088459900133377;"http://bbc.in/cDlQIL";48;68;2;"http://bbc.in/cDlQIL";"http://news.bbc.co.uk/sport2/hi/football/teams/l/liverpool/9184747.stm?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/cDlQIL";"";"";0;"";"";"";""
172;3088459900133377;"BBCWorld";3;12;3;"";"";"";"BBC Global News";"BBCWorld";742143;"";"";"";""
174;3089029880872960;"http://bbc.in/9YcJOk";47;67;2;"http://bbc.in/9YcJOk";"http://www.bbc.co.uk/news/uk-wales-11744469?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/9YcJOk";"";"";0;"";"";"";""
175;3089029880872960;"BBCNews";3;11;3;"";"";"";"BBC News";"BBCNews";612473;"";"";"";""
176;3089416809619456;"http://nyti.ms/cF6hmK";29;50;2;"http://nyti.ms/cF6hmK";"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"http://nyti.ms/cF6hmK";"";"";0;"";"";"";""
177;3089416809619456;"photos";51;58;4;"";"";"";"";"";0;"";"";"";""
178;3089772625010689;"http://nyti.ms/cF6hmK";47;68;2;"http://nyti.ms/cF6hmK";"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"http://nyti.ms/cF6hmK";"";"";0;"";"";"";""
179;3089772625010689;"nytimesphoto";3;16;3;"";"";"";"NYTimes.com/Lens";"nytimesphoto";22411875;"";"";"";""
180;3089772625010689;"photos";69;76;4;"";"";"";"";"";0;"";"";"";""
181;3089654303690752;"http://on.cnn.com/bNfVyv";51;75;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
182;3089654303690752;"Indonesia";16;26;4;"";"";"";"";"";0;"";"";"";""
183;3089654303690752;"volcano";27;35;4;"";"";"";"";"";0;"";"";"";""
184;3089920310640640;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
185;3089920310640640;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
186;3089920310640640;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
187;3089920310640640;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
191;3089979005739008;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
192;3089979005739008;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
193;3089979005739008;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
194;3089979005739008;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
195;3090052238286850;"nytimes";0;8;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
196;3090052238286850;"50cent";32;39;3;"";"";"";"50cent";"50cent";18222378;"";"";"";""
197;3090052238286850;"teamfollowback";47;62;4;"";"";"";"";"";0;"";"";"";""
201;3090104130211840;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
202;3090104130211840;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
203;3090104130211840;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
204;3090104130211840;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
208;3090158731657216;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
209;3090158731657216;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
210;3090158731657216;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
211;3090158731657216;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
215;3090224309604352;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
216;3090224309604352;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
217;3090224309604352;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
218;3090224309604352;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
219;3090148405284864;"http://bbc.in/bnX7kh";33;53;2;"http://bbc.in/bnX7kh";"http://www.bbc.co.uk/news/uk-england-surrey-11745286?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bnX7kh";"";"";0;"";"";"";""
220;3090232475918336;"http://bbc.in/bnX7kh";46;66;2;"http://bbc.in/bnX7kh";"http://www.bbc.co.uk/news/uk-england-surrey-11745286?utm_source=twitterfeed&utm_medium=twitter";"http://bbc.in/bnX7kh";"";"";0;"";"";"";""
221;3090232475918336;"BBCNews";3;11;3;"";"";"";"BBC News";"BBCNews";612473;"";"";"";""
226;3090240902275072;"http://on.cnn.com/9wY3dk";75;99;2;"http://on.cnn.com/9wY3dk";"http://www.cnn.com/2010/POLITICS/11/12/obama.tax.cuts/index.html";"http://on.cnn.com/9wY3dk";"";"";0;"";"";"";""
227;3090240902275072;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
228;3090240902275072;"G";15;17;4;"";"";"";"";"";0;"";"";"";""
229;3090240902275072;"Obama";34;40;4;"";"";"";"";"";0;"";"";"";""
230;3090240902275072;"tax";65;69;4;"";"";"";"";"";0;"";"";"";""
234;3090255670415361;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
235;3090255670415361;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
236;3090255670415361;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
237;3090255670415361;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
241;3090265296343040;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
242;3090265296343040;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
243;3090265296343040;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
244;3090265296343040;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
248;3090277443047424;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
249;3090277443047424;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
250;3090277443047424;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
251;3090277443047424;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
255;3090279158513664;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
256;3090279158513664;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
257;3090279158513664;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
258;3090279158513664;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
262;3090361245245440;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
263;3090361245245440;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
264;3090361245245440;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
265;3090361245245440;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
268;3090763332194304;"http://nyti.ms/cF6hmK";47;68;2;"http://nyti.ms/cF6hmK";"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"http://nyti.ms/cF6hmK";"";"";0;"";"";"";""
269;3090763332194304;"nytimesphoto";3;16;3;"";"";"";"NYTimes.com/Lens";"nytimesphoto";22411875;"";"";"";""
270;3090763332194304;"photos";69;76;4;"";"";"";"";"";0;"";"";"";""
271;3090605408264192;"http://nyti.ms/cF6hmK";29;50;2;"http://nyti.ms/cF6hmK";"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"http://nyti.ms/cF6hmK";"";"";0;"";"";"";""
272;3090605408264192;"photos";51;58;4;"";"";"";"";"";0;"";"";"";""
273;3090932006129664;"http://nyti.ms/cF6hmK";42;63;2;"http://nyti.ms/cF6hmK";"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"http://nyti.ms/cF6hmK";"";"";0;"";"";"";""
274;3090932006129664;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
275;3090932006129664;"photos";64;71;4;"";"";"";"";"";0;"";"";"";""
279;3090936175263744;"http://on.cnn.com/bNfVyv";63;87;2;"http://on.cnn.com/bNfVyv";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html";"http://on.cnn.com/bNfVyv";"";"";0;"";"";"";""
280;3090936175263744;"cnnbrk";3;10;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
281;3090936175263744;"Indonesia";28;38;4;"";"";"";"";"";0;"";"";"";""
282;3090936175263744;"volcano";39;47;4;"";"";"";"";"";0;"";"";"";""
283;3091151431139329;"http://bit.ly/cmX00A";103;123;2;"http://bit.ly/cmX00A";"http://www.cnn.com/2010/WORLD/asiapcf/11/12/indonesia.volcano/index.html?eref=rss_topstories&utm_source=%23frankguillen&utm_medium=twitter&utm_campaign=FrankGuillen+Buzz";"http://bit.ly/cmX00A";"";"";0;"";"";"";""
284;3091151431139329;"cnnbrk";0;7;3;"";"";"";"CNN Breaking News";"cnnbrk";428333;"";"";"";""
285;3091151431139329;"topNews";124;132;4;"";"";"";"";"";0;"";"";"";""
286;3091151431139329;"fb";133;136;4;"";"";"";"";"";0;"";"";"";""
289;3091157814874113;"http://nyti.ms/cF6hmK";42;63;2;"http://nyti.ms/cF6hmK";"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"http://nyti.ms/cF6hmK";"";"";0;"";"";"";""
290;3091157814874113;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
291;3091157814874113;"photos";64;71;4;"";"";"";"";"";0;"";"";"";""
294;3091347577774080;"http://nyti.ms/cF6hmK";42;63;2;"http://nyti.ms/cF6hmK";"http://lens.blogs.nytimes.com/2010/11/12/timeless-stories-in-1970s-new-york/";"http://nyti.ms/cF6hmK";"";"";0;"";"";"";""
295;3091347577774080;"nytimes";3;11;3;"";"";"";"The New York Times";"nytimes";807095;"";"";"";""
296;3091347577774080;"photos";64;71;4;"";"";"";"";"";0;"";"";"";""
